446,分类：家常菜
434,[ohh]
438,可以吃吗
212,像啊，很像啊
436,OU
478,爆率是真的高
438,怎么吃啊
119,666
446,[ohhh]
438,[ohh]
169,[ohh]
172,[ohh]
440,[ohh]
339,我天
421,牛逼
171,[Ohhhh]
442,[ohh]
163,[ohhh]
76,105.8w
67,105w
442,[ohh]
168,[ohh]
404,太难了
379,未完成三连，投币失败
441,[ohhhh]
93,家里有巧克力啊！
441,[ohh]
441,[ohh]
480,105.7万投币
443,[ohh]
0,币比赞多系列
434,[ohhhhh]
411,hoooo
160,人类史上最大绝望事件
8,不懂就问，放了一个月还能吃吗
450,怎么吃
372,点赞投币一比一
434,跪了
146,投币了
142,吃完估计会拉巧克力
46,币比点赞多！！！
447,[ohh]
439,[ohh] [ohh] [ohh]
458,三连必须拿下
22,快艾特蓝翔。
53,（有没有一种可能，带加热的磁力搅拌应该也许大概可能平替（大雾））
439,[ohh]
22,上面那个老pcr了
443,[ohh]
388,币比赞多
439,[ohh]
443,[ohh]
360,舔掉
2,105万个币，102万个点赞！！！
481,105万了！做7副！！！
442,[ohhhhhhhhhhh]
481,105万
341,喷的是油漆还是什么
430,[ohh]
437,[ohh]
120,-
440,最后用来干嘛，吃吗
282,用牙签和铁线呢
436,[ohh]
108,《土 木 工 程》
70,关于一个视频，100万点赞，而且币比赞多这件事
99,他币能到104万
7,一个月过期没？
437,[ohhhhhh]
156,猜到了
58,100万了
449,[ohh]
435,[OHHHH]
452,毕竟入秋了嘛
438,[ohh]
174,[ohh]
447,[Ohhhh]
163,辅料：头屑
442,[ohh]
450,[ohh]
423,手工区今晚又睡不着喽 ～( doge)
440,[ohh]
434,[ohh]
169,如果是纯可可脂的那这么大一块巧克力得贵的飞起
453,[ohh]
15,不会嗖吗
272,别劝我嘴里 ，刚打过胰岛素 
446,[ohh][ohh][ohh]
375,两个币真的少了
435,[ohhhhhhh]
161,[ohh]
65,！
150,《不太像树中》
69,有一百多万了
3,币比赞多系列
422,[ohh]
75,woc
36,离离原上谱 
32,好家伙 比点赞多10倍的币 
54,关于150万硬币这件事
347,事实证明钣金喷漆的店一定要装个烤漆房，难怪老被周围居民投诉
448,[ohh]
378,工作室？一个月至少3个视频白干
410,我好怕这瓶子一敲就哪块地方掉了....
437,[OHHHH]
467,[OHHHHHH]
169,[ohhhhhhhh]
159,[ohh]
447,[OHHHH]
214,紫砂
459,[ohh]
435,[ohhh]
446,[ohh]
430,[ohh]
424,[ohh]
463,掉叶子了，要浇水了
447,[ohh]
366,超级拼装（）
415,[ohhh]
144,牛哔！逼真！
83,一件三联支持一波，辛苦了
437,[ohh]
58,离谱
410,高低得考个高级焊工
440,[ohhhhh]
434,牛逼
427,[ohh]
27,硬币比赞还多！
441,[ohh]
451,[OHHH]
54,？？
441,ONNNN
438,[ohh]
447,[Ohhhhhhhhhhhhhhhhhh]
441,[Ohhhhhhhh]
384,7000＋好厉害 我哭死
437,[ohh]
440,[ohh]
184,心疼心疼，投个币
439,[ohh]
176,[ohh]
430,第一个币，给你
439,[ohh]
286,忍不住投了个币
434,[ohh]
441,[ohh]
170,[ohh]
63,《15万》
435,[ohh]
120,.+9
73,一百万了！
294,从细胞到奇点
31,正在看的扣个1
439,[ohhh]
443,[ohh]
59,《2b》
436,[ohh]
249,救命这个树桩咋这么像jio
15,投币比点赞多系列
175,[ohhh]
167,[ohhhh]
159,一定是米哈游干的
443,[ohh]
69,投币回血
427,[ohhhh]
48,104.3w
462,吃啊
445,[ohh]
82,竟然种草了
439,[OHHHH]
435,做好了。可以吃了。
101,104.6w
435,[OHHH]
171,榫卯结构呢？
54,冤种
444,[Ohhhhhh]
448,[ohh]
448,《小彩蛋》
434,[ohh]
434,[ohh]
434,[ohh]
435,[ohh]
54,巧了，我的铅笔也是
426,树干多少都是精髓
443,[ohh]
442,[ohh]
431,[ohhhhhh]
383,为什么我想去咬一口（doge
442,[ohh]
249,应该冬天做的
442,你们会吃掉吗
177,朽木
440,想吃
77,105w了
447,[(OHHH)]
442,[ohh]
168,[ohh]
438,[OHH]
464,《有点糙》
272,巧克力渣工程
447,真怕，又断
441,[OHHHH]
313,史上最干博主
442,愣着干嘛，吃啊
238,不知道搞个支架啊
215,奥利给
441,[ohh]
170,[ohh]
437,[ohh]
55,《2b》
393,如果可以 我甚至想把我的币都给你
446,[ohh]
435,[ohh]
18,<币比赞多>
23,"玩偶就玩偶,跟料理有什么关系"
432,鸽子叼个树枝准备拿去做窝吗
68,投币比点赞多
437,[ohh]
438,弹幕护体
168,;LKUJYHTGRFE=[GTHJPFD'S
5,《家中常备》
179,[ohh]
479,[OHHHHHHHHHH]
440,[ohh]
6,投两个币支持一下
428,杠一下，鸽子头太大了（）
254,还是得加点钢筋进去
70,硬币104万了
461,一口十万我干吃，你给吗
28,币比赞多
171,[OHHH]
262,你确定他那个全不能吃吗
45,真有钱
172,[ohh]
400,吃掉
207,这是粑粑吧
423,这哪里还舍得吃一口！！
427,[OHH]
437,[ohhhhh]
439,0hhhhh
148,想啃一口
32,币比赞多
443,[ohh]
435,[ohh]
449,[ohhhhhh]
396,就凭你这份毅力给了
442,该说不说现在的博主是真的拼命
385,叶子的掉落暗示了制作的不易，重新粘回去生动形象的体现了UP主的坚持不懈。赞美了不怕困难的品质
429,[ohh]
438,[OHHH]
437,[ohh]
439,[ohhh]
432,[ohh]
199,投币止损
168,[ohhhh]
111,边角料炫我嘴里（bushi）
438,[ohhhh]
443,[ohh]
46,弃之，不食
448,[ohh]
376,好看是好看，但完成了以后不还是要把它给吃了吗？
170,[ohh]
90,谁做实验
424,[ohhhh]
445,OHhh
428,[ohhh]
460,谁敢咬一口，up怕不是吃了他
45,p c r 仪
444,[ohh]
101,100万币了~象棋快要更新了吧~doge
174,[ohh]
431,所以说这和直接吃掉有区别吗？
172,[ohh]
167,[hoo]
428,[ohh]
451,[OHHHHHHHHH]
418,这是艺术品，但不是食品
56,111111
429,[ohh]
439,[OHHHH]
142,妹眨眼啊
435,[Ohh]
434,[ohh]
438,[ohh]
434,[OHH]
210,我在厕所……
437,[ohh]
263,来有限元算一下
15,恐怖的投币量
476,太卷了
182,做成倒模，里面放点硬的东西
458,[OHHHHHH]
169,真好做成倒膜
421,牛批啊！
443,[OHHHHHHHHHHHHHHHHHHHHHHHHHHHHH]
68,上次币比赞多还是在他俩结婚的时候
430,所以你们还舍得下口吗？
68,笑死，这已经是我看见的第3个币比赞多的视频了
440,[ohhhhh]
73,有没有可能  用个养生壶代替。。。
337,我想直接给你们打钱了……
468,[ohh]
174,[ohh]
442,[ohh]
448,[ohh]
444,全体倒立！！
442,[ohh]
457,[OHHHHH]
70,100万了
442,[ohh]
436,吃饱了撑的
310,8天的功程一口全没。
138,管你有没有听懂，看就完了（误
163,受力分析
64,103.4万了
442,[ohhhh]
433,[ohh]
417,[ohhhh]
438,[ohh]
439,[ohh]
5,66
59,进口…
13,。
403,这两人穿的衣服是一个季节嘛
322,以量堆质
441,[ohh]
456,[ohhhhhhhhhhhhhh h]
209,为什么你做出来的是一长坨
444,[ohh]
443,[ohh]
116,能不能给里面埋骨架...
1,现在的变态都喜欢这么玩吗
266,我只关心还能不能吃
403,必须投他个两个币
130,所以你们舍得吃吗
208,十分甚至九分像
196,影响口感不咯
427,0
393,这个作者太棒了！
56,恒温磁力搅拌器，几百块钱，你值得拥有
427,.30+
166,[ohh]
422,[ohhhh]
440,[ohhhhhhh]
167,[ohh]
420,[ohh]
154,需要龙骨
425,[ohh]
165,焊接专业
228,5
92,明明是2I3牌
435,[ohh]
173,刚想说牛逼的我就看到了这个
440,[ohhhhh]
459,[ohhhhhh]
421,[ohh]
434,[ohhhhh]
443,o
421,鸡皮都起来了！！！
9,做了一个的东西还能叫料理吗（细思极恐）全是科技
441,[ohhhh]
443,[ohhhh]
442,[ohh]
436,[ohh]
438,[ohh]
169,[ohh]
455,[ohhhhhh]
435,[ohhh]
200,[ohhhh]
85,一百万币？
189,[OHHHHHHHHHHHJH]
339,下期制作:up本人
168,被虫蛀了
228,巧克力泥搓条比较方便 大概就是巧克力加葡萄糖浆揉匀 
432,流弊
462,[ohh]
404,「我喷了啊」doge
22,《家中常备》
440,[ohh]
91,哇！103.2万币
437,[ohhhh]
438,[ohhhhh]
444,[ohh]
437,[ohh]
438,[ohh]
439,[ohh]
441,[ohhhh]
59,《103w》
159,太牛了
454,[ohh]
432,[ohh]
449,[[ohh]V]
443,[ohh]
400,大佬牛皮克拉斯
87,103W的硬币了，第一次见这么多的
67,百万硬币
434,[ohh]
90,好想吃啊
202,其實可以輪流睡覺，這樣就可以隨時防止它掉下來
436,[ohh]
439,[ohhhh]
475,102.7W
435,[ohhhhhhh]
434,[ohh]
433,[ohh]
448,趣
444,[ohh]
66,笑死105万了
353,舔呗
90,102.7w了
197,24 篇笔记
437,[oHH]
438,[ohhhhhhhhhhhhh]
426,[ohhhhhhhhhhhhh]
444,[ohh]
428,牛逼啊
421,[oHHH]
430,[Ohhh]
441,[ohhh]
189,那就吃了呗 
430,[OHHH]
438,[ohhh]
459,这肝帝？
147,你舍得吃吗 
415,[【OHHH]]
163,这是加头皮屑么
136,太美了 ！
435,[ohhhh]
64,第一次见币比赞多的
56,你直接找手工耿，让他给你做一个呗
142,卧槽
70,102.7
71,现在102万啦
213,板子要有温度啊喂
433,[ohh]
173,o h h h h
201,进度条不简单
441,[ohh]
40,《咬牙区up主》
421,nb
300,↑万一真鸽子给树干撅了怎么办（）
421,nb
165,[ohhh]
78,试着把大理石板温一下再到巧克力呀，不然凝固程度不一样肯定要裂
21,《关于做不到确看完制作过程这件事》
440,[ohh]
26,币比赞多系列
379,币比赞多？
19,《家中常备》
7,一个月，那不得馊了呀
274,有没有想过全做好，然后一天组装起来再吃掉
448,喷的不是漆，也是巧克力
442,[ohhhh]
451,[前方高能]
70,已经102万了
448,[ohhh]
445,[ohh]
431,[ohh]
55,哈哈哈哈哈
447,[ohh]
428,[ohh]
433,话说你们舍得吃吗？
423,好怕他现在断掉
460,捡起来吃了吧 
415,断掉断掉
453,[ohhhhhhhh]
154,6
392,抱歉了，我还是决定白嫖
161,哈哈哈
54,213牌
140,只因理
445,[ohhhhhh]
433,[ohh]
158,哈哈哈哈哈哈
151,树——干——
445,[ohh]
426,hoooo
63,100w了！
480,102万
433,[OHHHH]
236,[ohh]
222,[ohh]
426,[ohhhh]
433,[ohhh]
441,[OHHHH]
166,[ohh]
431,[ohhh]
412,[ohhhh]
239,《铁杵成针》
52,？？？？？？什么风有点大你再说一遍？？？？
431,[ohh]
477,多撸几发
435,[ohh]
441,[ohh]
164,[ohh]
469,[ohh]
65,哈哈，现在已经投币102万了！
433,[ooooooohhhhhhh]
436,[ohh]
374,不能
65,102万了
433,[ohh]
125,做模具，倒进去
406,现在的手工阿婆都这么卷了吗？
91,这破玩意为什么敢卖8000，水浴加热锅不是一样的吗
441,[ohh]
418,[ohhhhhhhhhhhhhhhhh]
151,原谅我毫不厚道的笑出了声
445,[ohh]
170,[ohhhh]
434,[ohh]
145,我只能卧槽
439,[ohh]
24,这很简单，直接把调味料全部吃进去，那就约等于吃了这个“家常菜”
425,[ohhhh]
168,[ohh]
421,[ohhhhohhhh]
419,[ohhhh]
419,[OHHHH]
446,[ohh]
437,[OHHHH]
15,干啥呀？还耗时一个月看到我们中国的蛋糕，每一个嫦娥，一个美女都蛋糕
5,小王好美
444,[ohhhh]
435,[ohh]
435,[ohh]
179,加入食用钢筋吧
440,[ohh]
61,？pcr
436,[ohh]
73,币比赞多
405,白嫖失败
437,[ohhh]
455,hhhhh
418,太 闲得蛋疼 了
436,[ohhhh]
425,牛逼
436,[ohh]
12,没法白嫖了。
434,[ohh]
419,这都是纯巧克力，能吃的
434,[ohhh]
165,[OHHHH]
436,[ohh]
436,[ohh]
308,为什么不直接雕呢？
29,好家伙，6666
163,[ohhh]
42,还以为买了个会出巧克力浆的水龙头
170,[ohhhh]
147,三连奉上
428,[ohh]
50,全网不是有不少么？
165,[ohh]
16,《家中常备》
380,绝绝子
439,[ohh]
165,[ohh]
435,[ohh]
165,[ohhh]
427,[ohh]
432,[ohhh]
429,吃倒是能吃，就是从哪儿开始吃呢？
427,[ohhh]
435,[ohh]
67,101.6万
448,[ohh]
402,工匠精神
167,[ohh]
56,旋蒸的水浴锅呢？
435,[ohh]
63,准备下一个吧
430,[ohh]
133,牛逼
78,101万硬币，我的天
429,[ohh]
55,你买个恒温水壶不行？
289,波莱罗！k的自由滑选曲！
443,[ohh]
417,[ohhhhhhh]
421,piada
277,波莱罗！
19,第一次看到投币比点赞多那么多的
212,要不干脆出一期文物吧？刚好挺像的
439,[ohh]
224,你也24小时空调挺难伺候的
430,[ohh]
61,一百万了
438,牛牛
4,小王好美
416,怕它突然碎马上看了看进度条幸好最后了
439,[ohh]
443,[ohhhhhhhhhhhhhhhhhhhhh]
437,[ohh]
441,不说谁会想到这是巧克力
434,牛牛牛
142,66666
161,因为没做物理老师给的受力分析
435,[ohh]
432,[ohh]
171,[OHHHH]
437,厉害
426,能吃吗
435,[ohh]
433,最后会吃了吗
313,树枝666
443,[ohh]
164,里面有蛀虫hhhhh
146,牛啊
5,《家中常备》
437,[ohhh]
278,插哪呢？
425,666
8,一个月不得过期变质？
158,工程学学得一塌糊涂
101,问，为什么刀磨巧克力，巧克力会化
418,[ohh]
430,o h h h h
55,我趣
204,小树子，树枝666
434,[ohh]
462,[ohh][ohh][ohh]
448,[ohh]
406,这已经是一件艺术品了
423,[ohh]
436,[ohh]
439,[ohh]
451,我充分怀疑，外国那个巧克力加了科技
146,肌理太美
429,[ohhhh]
432,[ohh]
9,《家中常备》
456,刚做好第二天就被亲戚家小孩几口炫了
426,[ohhhhhhh]
393,没币了，下次吧
6,一个月还能吃吗？
215,j
62,截止10月28日，这视频竟有101.3万投币！！
442,[ohh]
169,[ohh]
159,[ohh]
442,[ohh]
429,[ohhhhhh]
179,[［ohh]]
451,一下更好看
437,[ohh]
440,炫我嘴里
51,高科寄（确信）
429,[ohh]
157,[ohh]
161,[ohh]
421,[OHH]
438,[ohh]
25,币比赞多！！！！！！！！！！！！！！！！！！
60,为什么有个2b？
447,有啥用？你不说谁知道是巧克力
378,必须三连啊
430,[ohhhh]
440,[ohh]
439,[ohh]
432,[OHHHH]
435,[ohh]
82,币比赞多系列
273,太有耐心了
179,崩坏1
436,[ohh]
167,[OHH]
166,[ohhhhhh]
429,[ohh]
198,[ohh][ohh][ohh][ohh][ohh]
446,我突然发现投币比点赞多
126,渣渣给我吃
178,[ohh]
49,三天100万投币就离谱
435,[OHH]
442,[ohhhh]
480,能吃吗
434,[ohh]
418,这一刻，它已经不是用来吃的了
459,“糙”
438,[ohh]
442,[ohhh]
1,硬币比赞多
434,OHhhhh
21,没币了点个赞先欠着
427,[ohhh]
163,[ohh]
439,[ohh]
431,[ohhhh]
430,[ohh]
429,[ohh]
441,[ohh]
227,树脂流流流
435,更好吃？
436,[ohh]
432,太牛了
57,投币量惊人
425,[ohh]
89,100w
157,呐一尼～
162,[ohh]
440,[ohh]
433,这是艺术品
59,25个硬币你要吗
168,[ohhh]
77,100.8万
45,？
451,0HHH
10,还能吃吗？
161,[ohh]
69,《币比赞多》系列
159,[ohh]
81,硬币都比赞多。
434,啪！
429,牛！！
134,2*N/2   B
271,看了半天变态在哪
463,[ohh]
416,[OHHH]
446,[[ohh]
306,草投币了
432,[ohh]
85,《100.7万》
437,[ohhhhhhhh]
162,[ohh]
58,恒温水浴槽了解一下
425,[ohh]
58,全b站的硬币都在了
164,晚上偷吃的时候不小心弄断了
166,你俩谁昨天晚上梦游了？
411,这还能吃吗？
435,[ohh]
233,有没有可能需要恒温冷藏房间和 好的配方呢
273,加个骨架啊
63,100万了！！！
428,[ohh ]
63,100万投币了
177,[ohh]
154,[ohh]
218,大理石板也要提前用温水擦，让巧克力不过早冷却
27,。。。巧克力雕刻。
436,[ohh]
162,[ohhhhhhhhhhhhhhhhh]
436,[ohhhh]
433,[ohh]
430,[ohhhh]
63,《100.4》
433,[ohh]
448,0HHH
436,6666
437,[ohh]
377,能！
200,没事，坚持一分钟就行
78,硬币甚至比点赞收藏还多
443,都喷漆了你在想吃？
438,[OHHHH]
439,[ohhh]
41,一看就很难
441,[ohh]
156,[OHHHH]
427,[ohh]
433,牛蛙
135,在家开实验室
35,70000多人！！！！！！
427,[ohh]
443,[ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh]
177,[ohhhh]
419,[ohh]
410,这鸽子。。。好呆啊。。。
62,np
436,[ohh]
22,币比赞多
449,[ohhhhhhhhhhh]
412,[OHHH]
431,[ohhh]
163,[ohhhh]
428,[ohh]
204,加个铁丝
424,[ohhh]
61,币比赞多系列《》
54,币比赞多
431,[ohhhh]
435,[ohh]
158,(／_＼)大怨种
441,[ohhhhhhhhhh]
444,吃就行了
421,[ohh]
418,66666666
176,[ohh]
170,[ohh]
177,HOOO
109,这么久了，唯一在B站看到一个硬币数量大于点赞数量的视频
442,哦哦
5,小王好美
428,[ohh]
61,100万了
165,[ohhh]
434,oh
416,啪嗒
431,[ohh]
164,[ohh]
426,[ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh]
445,太强了
437,[ohh]
162,[ohh]
173,[ohh]
426,[ohhhhhhhhhhhhhhhhhhhhhhhhh]
444,[ohh]
426,[ohhhhhhhhhhhhhhhhhhhhhhhhhh]
426,[ohhhhhhhhhhhhhhhhhhhhhhhhhhhhh]
0,100万硬币，96万赞...就挺离谱的
431,[OHHHH]
233,这玩意最后谁敢吃
430,[ohhhh]
434,6
432,[ohh]
433,[ohhhh]
398,头一次见到B比赞多的视频
419,单纯想知道能不能吃（
162,加入灵魂:头皮屑
33,第一次见到币比赞多的
431,[ohh]
64,PCR直呼内行
175,？？？
428,[ohh]
12,100币！
429,[ohh]
141,卧槽
60,《真 百万硬币》（孩子没见过世面）
33,100.1万
9,99.9w币
431,[ohh]
20,给你一个硬币
56,已经百万了
159,[ohh]
442,[ohhhhh]
162,[ohhhhhhhhhh]
442,[ohh]
425,牛，真佩服呀，我可做不出来
35,99.6w
449,+
175,[ohh]
430,[ohh]
4,百万投币了！！！！
420,[OHHHH]
359,你们有没有钱啦？有的话，尽量买一个小点的房间，当工作室(只是建议不强求)
438,[ohhhh]
178,还能吃吗
10,卧槽卧槽，99.9万赞
6,赞比币多系列。
440,[ohh]
428,[OHHHH]
120,炫我嘴里
452,[ohh]
250,502－－万物皆可粘
422,技术活～当赏
441,[ohh][ohh]
421,nb！
429,[ohhhh]
400,.
155,天柱折。。。。
450,[ohh]
432,[ohh]
157,[ohh]
2,一个月能吃吗
428,[ohhhh]
423,牛啊
48,服了
48,90多万硬币
400,做出来你还吃吗
442,[ohh]
432,[ohh]
436,[ohh]
437,[ohh]
432,[ohh]
441,[ohh]
437,[ohh]
433,[ohh]
428,[ohh]
449,oh
441,[ohhhhhh]
435,[ohhhh]
167,[ohh]
451,[ohhhhhhhgggggggg]
441,[ohhhhh]
17,6000+！！！！！！！！！！！！！！！！！！！！！！！！！
442,[ohh]
325,币比赞多= =
393,有史以来第一个硬币
150,[前方高能]
440,能吃了吧
427,[前方高能]
443,[ohh]
157,好细节
438,你知道他们为什么做这么久吗？勾股定理懂吗？对，跟这个没关系。
437,[ohh]
147,[前方高能]
431,[ohh]
429,[OHHHH]
51,7900
435,[ohh]
434,直接卷死一大批
15,小王好美
384,可以申请破吉尼斯世界纪录啊！
166,[oHHHHHH]
437,[ohh]
163,[ohh]
415,这一下摔了节目效果就爆了
430,[ohh]
206,因为大佬的是小黑枝
429,[ohh]
76,99.5万
437,[ohh]
77,快一百万了
434,[ohh]
429,[ohh]
438,[ohhhhhhh]
452,[OHH]
440,[ohh]
448,onnnnnnn
435,[ohh]
435,[ohh]
165,[ohh]
315,难怪视频那么火
427,能坚持一晚不断吗
427,[ohh]
145,一道菜做几天，顾客早就饿死了
199,节目效果爆炸
155,巧克力还能吃吗
129,还好是黑巧，不然白巧已经玩成黑巧了
93,第一次见过投币比点赞多……
438,哇
439,[ohh]
423,[OHHHH]
155,节目效果有了
292,雕塑都是先用钢筋做骨架的啊
432,[ohh]
437,真漂亮
115,塌了节目效果直接就爆了
151,弃之，食调温机
436,[ohh]
432,[ohhhh]
435,[ohh]
21,咕了一个月才对
214,没有钢筋骨架吗
423,[ohhhh]
432,[ohhhh]
157,[ohh]
421,这玩意能吃吗
453,[OHH]
25,《家常菜》
466,[ohh]
441,[ohh]
64,99.2w
430,[ohh]
161,还能吃吗
438,[ohh]
445,[ohh]
437,[ohh]
436,[ohh]
442,看完都不想吃巧克力了
421,[ohh]
217,咱？已经同床了吗？［doge］
371,看完了投币了 还是觉得显得没事干 哈哈
330,6
440,[ohhhhhhhhhhhhh]
181,[ohh]
150,[ohh][ohh][ohh][ohh][ohh]
429,[ohh]
52,99w投币，谁看谁迷糊
431,[ohh]
436,[ohh]
263,像个baby
435,[ohh]
424,旋我嘴里
413,食物而已 不觉得有啥实际意义
430,[ohh]
156,[ohh]
423,[ohh]
73,太厉害了，给你三连了
402,兄弟牛
433,[ohh]
429,[OHHHH]
435,[ohh]
106,100万喽
165,[ohhhhh]
163,[ohh]
27,地板砖？
447,[ohh]
438,[ohh]
438,[ohh]
427,能吃吗
66,关于此时有将近100万硬币
426,[ohh]
433,帅帅帅，三连了
429,[ohh]
443,[OHHHH]
232,所以做巧克力是门雕塑活？
62,投币快破百万了！！！
71,哈哈哈哈，2b
210,棕色橡皮泥（确信）
303,为什么不给树干加支撑呢？或者放冰柜冷藏
419,[ohh]
33,木头（确信）
427,[ohh]
438,[ohh]
436,[ohh]
403,科技与狠活
85,快100万了
427,[〔ohh〕]
459,像极了你的代码bug
170,唉，怪可惜的，吃掉吧！
158,[ohhh]
446,[ohh]
431,[ohh]
148,这个播放量？
433,[ohh]
422,[ohhhh]
443,这可以卖了
435,[OHHHH]
185,还能吃吗
432,[ohh]
429,[ohh]
25,《家中常备》
425,[ohh]
440,[ohh]
443,加油
433,[OHHHH]
279,[ohh]
441,[ohh]
386,太牛逼了
168,[ohh]
429,哦哦哦哦哦！！！！！！！
4,[ohh]
479,6000+人出来
459,[ohh]
478,94w了
161,[ohhhhh]
177,[ohh]
180,[ohh]
444,[OHHHH]
335,[ohhhhhhhh]
10,小王好美
42,投币量居然比点赞量还多
165,[ohh]
481,两个人两个季节
434,[ohh]
212,哈哈哈哈哈哈
185,文物出土
435,[ohh]
423,我给了十个币
154,哈哈哈哈哈哈
438,功夫不怕有心人
445,想吃
24,《家中常备》
55,投币止损
163,[ohhhhhhhhh]
119,这的榫卯结构呀
437,[ohh]
162,[ohhh]
204,[ohh]
194,（好）
186,[（ohh）]
172,[ohh]
430,[ohh]
433,[ohh]
151,[ohh]
431,[OHH]
429,[Ohh]
264,来点科技与狠活
205,八天，还能吃吗？
43,《家中常备》
15,小王好美
54,我突然想起变性和复性
271,惊现波莱罗舞曲
166,[ohh]
422,快拍照片
438,[ohh]
436,[OHHHHHHH]
321,鸽子
441,牛
429,想吃
433,[ohhhh]
373,已经给了
413,担心的我看了一下进度条 还好还好
4,[ohhhhhhh]
70,98万了
162,666666
429,[ohh]
443,[ohh]
51,我真的服了 两腿跪地那种
435,[ohh]
226,直接PVC管贴巧克力皮吧
417,[ohhh]
438,[ohhhhhhhh]
429,[ohh]
438,[ohh]
321,这真的忍不住投币了
